arch,cpu_clock,isa,l1_size,l2_shared_by_cores,l2_size,l3_size,ld_shared_by_cores,mem_clock,mem_size,mem_type,no_of_threads,num-cpus,system_name,bus_speed_qpi,bus_speed_dmi,l1_ins_assoc,l1_data_assoc,l2_assoc,l3_assoc,raw_bus_speed,converted_bus_speed,ddr_type,runtime
Intel Xeon E5520,2.267,X86_64,32,1,256,16384,1,1333,24,PC3-10600R,16,8,NovaScale R460 F2 (Intel Xeon E5520- 2.27 GHz),5.86,,4,8,8,16,5.86 QPI,23.44,3,318.26446
Intel Xeon X5680,3.333,X86_64,32,1,256,24576,1,1333,24,DDR3-1333,24,12,NovaScale T860 F2 (Intel Xeon X5680- 3.33 GHz),6.4,,4,8,8,16,6.4 QPI,25.6,3,237.4924
Intel Xeon X5670,2.933,X86_64,32,1,256,24576,1,1333,24,DDR3-1333,24,12,NovaScale T860 F2 (Intel Xeon X5670- 2.93 GHz),6.4,,4,8,8,16,6.4 QPI,25.6,3,249.900962
Intel Xeon E5640,2.667,X86_64,32,1,256,24576,1,1333,24,DDR3-1333,16,8,NovaScale T860 F2 (Intel Xeon E5640- 2.66 GHz),5.86,,4,8,8,16,5.86 QPI,23.44,3,296.126312
Intel Xeon X5677,3.467,X86_64,32,1,256,24576,1,1333,24,DDR3-1333,16,8,NovaScale T860 F2 (Intel Xeon X5677- 3.46 GHz),6.4,,4,8,8,16,6.4 QPI,25.6,3,243.494139
Intel Xeon X5667,3.067,X86_64,32,1,256,24576,1,1333,24,DDR3-1333,16,8,NovaScale T860 F2 (Intel Xeon X5667- 3.06 GHz),6.4,,4,8,8,16,6.4 QPI,25.6,3,251.298562
Intel Xeon E5630,2.533,X86_64,32,1,256,24576,1,1333,24,DDR3-1333,16,8,NovaScale T860 F2 (Intel Xeon E5630- 2.53 GHz),5.86,,4,8,8,16,5.86 QPI,23.44,3,303.130067
Intel Xeon X5570,2.933,X86_64,32,1,256,16384,1,1333,48,PC3-10600R,16,8,NovaScale R440 F2 (Intel Xeon X5570- 2.93 GHz),6.4,,4,8,8,16,6.4 QPI,25.6,3,253.715563
Intel Xeon E5502,1.867,X86_64,32,1,256,8192,1,1333,48,PC3-10600R,4,4,NovaScale R460 F2 (Intel Xeon E5502- 1.86 GHz),4.8,,4,8,8,16,4.8 QPI,19.2,3,472.368315
Intel Xeon E5620,2.4,X86_64,32,1,256,24576,1,1333,48,DDR3-1333,16,8,NovaScale R440 F2 (Intel Xeon E5620- 2.40 GHz),5.86,,4,8,8,16,5.86 QPI,23.44,3,308.130272
Intel Xeon E5620,2.4,X86_64,32,1,256,24576,1,1333,48,DDR3-1333,16,8,NovaScale T840 F2 (Intel Xeon E5620- 2.40 GHz),5.86,,4,8,8,16,5.86 QPI,23.44,3,310.333649
Intel Xeon E5620,2.4,X86_64,32,1,256,24576,1,1333,48,DDR3-1333,16,8,NovaScale R460 F2 (Intel Xeon E5620- 2.40 GHz),5.86,,4,8,8,16,5.86 QPI,23.44,3,306.923089
Intel Xeon X5550,2.667,X86_64,32,1,256,16384,1,1333,48,PC3-10600R,16,8,NovaScale R440 F2 (Intel Xeon X5550- 2.67 GHz),6.4,,4,8,8,16,6.4 QPI,25.6,3,264.92077
Intel Xeon X5560,2.8,X86_64,32,1,256,16384,1,1333,48,PC3-10600R,16,8,NovaScale R440 F2 (Intel Xeon X5560- 2.80 GHz),6.4,,4,8,8,16,6.4 QPI,25.6,3,258.919484
Intel Xeon X5680,3.333,X86_64,32,1,256,24576,1,1333,48,DDR3-1333,24,12,NovaScale R460 F2 (Intel Xeon X5680- 3.33 GHz),6.4,,4,8,8,16,6.4 QPI,25.6,3,240.082732
Intel Xeon X5680,3.333,X86_64,32,1,256,24576,1,1333,48,DDR3-1333,24,12,NovaScale T840 F2 (Intel Xeon X5680- 3.33 GHz),6.4,,4,8,8,16,6.4 QPI,25.6,3,238.092027
Intel Xeon X5677,3.467,X86_64,32,1,256,24576,1,1333,48,DDR3-1333,16,8,NovaScale T840 F2 (Intel Xeon X5677- 3.46 GHz),6.4,,4,8,8,16,6.4 QPI,25.6,3,241.286698
Intel Xeon X5670,2.933,X86_64,32,1,256,24576,1,1333,48,DDR3-1333,24,12,NovaScale T840 F2 (Intel Xeon X5670- 2.93 GHz),6.4,,4,8,8,16,6.4 QPI,25.6,3,247.193805
Intel Xeon X5667,3.067,X86_64,32,1,256,24576,1,1333,48,DDR3-1333,16,8,NovaScale T840 F2 (Intel Xeon X5667- 3.06 GHz),6.4,,4,8,8,16,6.4 QPI,25.6,3,250.497216
Intel Xeon X5660,2.8,X86_64,32,1,256,24576,1,1333,48,DDR3-1333,24,12,NovaScale T840 F2 (Intel Xeon X5660- 2.80 GHz),6.4,,4,8,8,16,6.4 QPI,25.6,3,251.297455
Intel Xeon X5650,2.667,X86_64,32,1,256,24576,1,1333,48,DDR3-1333,24,12,NovaScale T840 F2 (Intel Xeon X5650- 2.66 GHz),6.4,,4,8,8,16,6.4 QPI,25.6,3,260.103695
Intel Xeon E5507,2.267,X86_64,32,1,256,8192,1,1333,48,DDR3-1333,8,8,NovaScale T840 F2 (Intel Xeon E5507- 2.26 GHz),4.8,,4,8,8,16,4.8 QPI,19.2,3,375.790265
Intel Xeon X5677,3.467,X86_64,32,1,256,24576,1,1333,48,DDR3-1333,16,8,NovaScale R460 F2 (Intel Xeon X5677- 3.46 GHz),6.4,,4,8,8,16,6.4 QPI,25.6,3,240.285575
Intel Xeon X5670,2.933,X86_64,32,1,256,24576,1,1333,48,DDR3-1333,24,12,NovaScale R460 F2 (Intel Xeon X5670- 3.33 GHz),6.4,,4,8,8,16,6.4 QPI,25.6,3,246.293594
Intel Xeon X5667,3.067,X86_64,32,1,256,24576,1,1333,48,DDR3-1333,16,8,NovaScale R460 F2 (Intel Xeon X5667- 3.06 GHz),6.4,,4,8,8,16,6.4 QPI,25.6,3,250.691439
Intel Xeon L5630,2.133,X86_64,32,1,256,24576,1,1333,48,DDR3-1333,16,8,NovaScale R460 F2 (Intel Xeon L5630- 2.13 GHz),5.86,,4,8,8,16,5.86 QPI,23.44,3,348.959872
Intel Xeon L5609,1.867,X86_64,32,1,256,24576,1,1333,48,DDR3-1333,8,8,NovaScale R460 F2 (Intel Xeon L5609- 1.86 GHz),4.8,,4,8,8,16,4.8 QPI,19.2,3,405.761066
Intel Xeon X5680,3.333,X86_64,32,1,256,24576,1,1333,48,DDR3-1333,24,12,NovaScale R440 F2 (Intel Xeon X5680- 3.33 GHz),6.4,,4,8,8,16,6.4 QPI,25.6,3,236.692024
Intel Xeon X5677,3.467,X86_64,32,1,256,24576,1,1333,48,DDR3-1333,16,8,NovaScale R440 F2 (Intel Xeon X5677- 3.46 GHz),6.4,,4,8,8,16,6.4 QPI,25.6,3,240.686053
Intel Xeon X5670,2.933,X86_64,32,1,256,24576,1,1333,48,DDR3-1333,24,12,NovaScale R440 F2 (Intel Xeon X5670- 2.93 GHz),6.4,,4,8,8,16,6.4 QPI,25.6,3,245.494485
Intel Xeon E5503,2,X86_64,32,1,256,8192,1,1333,48,DDR3-1333,4,4,NovaScale R440 F2 (Intel Xeon E5503- 2.00 GHz),4.8,,4,8,8,16,4.8 QPI,19.2,3,460.39787
Intel Xeon E5502,1.867,X86_64,32,1,256,8192,1,1333,48,PC3-10600R,4,4,NovaScale R440 F2 (Intel Xeon E5502- 1.86 GHz),4.8,,4,8,8,16,4.8 QPI,19.2,3,474.620315
Intel Xeon E5504,2,X86_64,32,1,256,8192,1,1333,48,PC3-10600R,8,8,NovaScale R440 F2 (Intel Xeon E5504- 2.00 GHz),4.8,,4,8,8,16,4.8 QPI,19.2,3,402.198835
Intel Xeon E5506,2.133,X86_64,32,1,256,8192,1,1333,48,PC3-10600R,8,8,NovaScale R440 F2 (Intel Xeon E5506- 2.13 GHz),4.8,,4,8,8,16,4.8 QPI,19.2,3,387.800057
Intel Xeon E5520,2.267,X86_64,32,1,256,16384,1,1333,48,PC3-10600R,16,8,NovaScale R440 F2 (Intel Xeon E5520- 2.27 GHz),5.86,,4,8,8,16,5.86 QPI,23.44,3,312.96316
Intel Xeon E5530,2.4,X86_64,32,1,256,16384,1,1333,48,PC3-10600R,16,8,NovaScale R440 F2 (Intel Xeon E5530- 2.40 GHz),5.86,,4,8,8,16,5.86 QPI,23.44,3,305.35363
Intel Xeon E5540,2.533,X86_64,32,1,256,16384,1,1333,48,PC3-10600R,16,8,NovaScale R440 F2 (Intel Xeon E5540- 2.53 GHz),5.86,,4,8,8,16,5.86 QPI,23.44,3,296.759761
Intel Xeon L5630,2.133,X86_64,32,1,256,24576,1,1333,48,DDR3-1333,16,8,NovaScale T840 F2 (Intel Xeon L5630- 2.13 GHz),5.86,,4,8,8,16,5.86 QPI,23.44,3,351.567896
Intel Xeon E5640,2.667,X86_64,32,1,256,24576,1,1333,48,DDR3-1333,16,8,NovaScale T840 F2 (Intel Xeon E5640- 2.66 GHz),5.86,,4,8,8,16,5.86 QPI,23.44,3,293.320873
Intel Xeon E5630,2.533,X86_64,32,1,256,24576,1,1333,48,DDR3-1333,16,8,NovaScale T840 F2 (Intel Xeon E5630- 2.53 GHz),5.86,,4,8,8,16,5.86 QPI,23.44,3,304.325456
Intel Xeon X5660,2.8,X86_64,32,1,256,24576,1,1333,48,DDR3-1333,24,12,NovaScale R460 F2 (Intel Xeon X5660- 2.80 GHz),6.4,,4,8,8,16,6.4 QPI,25.6,3,250.898321
Intel Xeon X5650,2.667,X86_64,32,1,256,24576,1,1333,48,DDR3-1333,24,12,NovaScale R460 F2 (Intel Xeon X5650- 2.66 GHz),6.4,,4,8,8,16,6.4 QPI,25.6,3,258.49786
Intel Xeon E5640,2.667,X86_64,32,1,256,24576,1,1333,48,DDR3-1333,16,8,NovaScale R460 F2 (Intel Xeon E5640- 2.66 GHz),5.86,,4,8,8,16,5.86 QPI,23.44,3,291.118459
Intel Xeon X5667,3.067,X86_64,32,1,256,24576,1,1333,48,DDR3-1333,16,8,NovaScale R440 F2 (Intel Xeon X5667- 3.06 GHz),6.4,,4,8,8,16,6.4 QPI,25.6,3,249.778692
Intel Xeon X5660,2.8,X86_64,32,1,256,24576,1,1333,48,DDR3-1333,24,12,NovaScale R440 F2 (Intel Xeon X5660- 2.80 GHz),6.4,,4,8,8,16,6.4 QPI,25.6,3,271.114835
Intel Xeon E5630,2.533,X86_64,32,1,256,24576,1,1333,48,DDR3-1333,16,8,NovaScale R440 F2 (Intel Xeon E5630- 2.53 GHz),5.86,,4,8,8,16,5.86 QPI,23.44,3,299.128696
Intel Xeon L5630,2.133,X86_64,32,1,256,24576,1,1333,48,DDR3-1333,16,8,NovaScale R440 F2 (Intel Xeon L5630- 2.13 GHz),5.86,,4,8,8,16,5.86 QPI,23.44,3,350.558415
Intel Xeon L5609,1.867,X86_64,32,1,256,24576,1,1333,48,DDR3-1333,8,8,NovaScale R440 F2 (Intel Xeon L5609- 1.86 GHz),4.8,,4,8,8,16,4.8 QPI,19.2,3,405.56049
Intel Xeon E5620,2.4,X86_64,32,1,256,24576,1,1333,48,DDR3-1333,16,8,NovaScale R440 F2 (Intel Xeon E5620- 2.40 GHz),5.86,,4,8,8,16,5.86 QPI,23.44,3,308.130272
Intel Xeon L5609,1.866,X86_64,32,1,256,24576,1,1333,48,DDR3-1333,8,8,NovaScale T840 F2 (Intel Xeon L5609- 1.86 GHz),4.8,,4,8,8,16,4.8 QPI,19.2,3,407.159775
Intel Xeon L5640,2.267,X86_64,32,1,256,24576,1,1333,48,DDR3-1333,24,12,NovaScale T840 F2 (Intel Xeon L5640- 2.26 GHz),5.86,,4,8,8,16,5.86 QPI,23.44,3,292.705904
Intel Xeon E5503,2,X86_64,32,1,256,8192,1,1333,48,DDR3-1333,4,4,NovaScale T840 F2 (Intel Xeon E5503- 2.00 GHz),4.8,,4,8,8,16,4.8 QPI,19.2,3,457.335997
Intel Xeon L5640,2.267,X86_64,32,1,256,24576,1,1333,48,DDR3-1333,24,12,NovaScale R460 F2 (Intel Xeon L5640- 2.26 GHz),5.86,,4,8,8,16,5.86 QPI,23.44,3,288.326462
Intel Xeon E5507,2.267,X86_64,32,1,256,8192,1,1333,48,DDR3-1333,8,8,NovaScale R460 F2 (Intel Xeon E5507- 2.26 GHz),4.8,,4,8,8,16,4.8 QPI,19.2,3,374.783522
Intel Xeon E5503,2,X86_64,32,1,256,8192,1,1333,48,DDR3-1333,4,4,NovaScale R460 F2 (Intel Xeon E5503- 2.00 GHz),4.8,,4,8,8,16,4.8 QPI,19.2,3,458.329844
Intel Xeon X5650,2.667,X86_64,32,1,256,24576,1,1333,48,DDR3-1333,24,12,NovaScale R440 F2 (Intel Xeon X5650- 2.66 GHz),6.4,,4,8,8,16,6.4 QPI,25.6,3,257.89793
Intel Xeon L5640,2.267,X86_64,32,1,256,24576,1,1333,48,DDR3-1333,24,12,NovaScale R440 F2 (Intel Xeon L5640- 2.26 GHz),5.86,,4,8,8,16,5.86 QPI,23.44,3,292.524159
Intel Xeon E5507,2.267,X86_64,32,1,256,8192,1,1333,48,DDR3-1333,8,8,NovaScale R440 F2 (Intel Xeon E5507- 2.26 GHz),4.8,,4,8,8,16,4.8 QPI,19.2,3,374.984185
Intel Xeon E5620,2.4,X86_64,32,1,256,24576,1,1333,24,PC3L-10600R,16,8,NovaScale R450 F2 (Intel Xeon E5620- 2.40 GHz),5.86,,4,8,8,16,5.86 QPI,23.44,3.5,309.122145
Intel Xeon L5609,1.867,X86_64,32,1,256,24576,1,1333,24,PC3L-10600R,8,8,NovaScale R450 F2 (Intel Xeon L5609- 1.86 GHz),4.8,,4,8,8,16,4.8 QPI,19.2,3.5,408.958678
Intel Xeon E5640,2.667,X86_64,32,1,256,24576,1,1333,24,PC3L-10600R,16,8,NovaScale R450 F2 (Intel Xeon E5640- 2.66  GHz),5.86,,4,8,8,16,5.86 QPI,23.44,3.5,293.718275
Intel Xeon L5640,2.267,X86_64,32,1,256,24576,1,1333,24,PC3-10600R,24,12,NovaScale R450 F2 (Intel Xeon L5640- 2.26 GHz),5.86,,4,8,8,16,5.86 QPI,23.44,3,292.729427
Intel Xeon E5630,2.533,X86_64,32,1,256,24576,1,1333,24,PC3L-10600R,16,8,NovaScale R450 F2 (Intel Xeon E5630- 2.53 GHz),5.86,,4,8,8,16,5.86 QPI,23.44,3.5,305.121354
Intel Xeon E5620,2.4,X86_64,32,1,256,24576,1,1333,24,PC3-10600R,16,8,NovaScale T860 F2 (Intel Xeon E5620- 2.40 GHz),5.86,,4,8,8,16,5.86 QPI,23.44,3,315.338069
Intel Xeon E5620,2.4,X86_64,32,1,256,24576,1,1333,48,PC3-10600R,16,8,BL265 (Intel Xeon E5620- 2.40 GHz),5.86,,4,8,8,16,5.86 QPI,23.44,3,110.483474
Intel Xeon X5670,2.933,X86_64,32,1,256,24576,1,1333,48,PC3-10600R,24,12,BL265 (Intel Xeon X5670- 2.93 GHz),6.4,,4,8,8,16,6.4 QPI,25.6,3,82.459893
Intel Xeon E5620,2.4,X86_64,32,1,256,24576,1,1333,48,PC3-10600R,16,8,BL265+ (Intel Xeon E5620- 2.40 GHz),5.86,,4,8,8,16,5.86 QPI,23.44,3,111.08581
Intel Xeon X5650,2.667,X86_64,32,1,256,24576,1,1333,48,PC3-10600R,24,12,BL265+ (Intel Xeon X5650- 2.66 GHz),6.4,,4,8,8,16,6.4 QPI,25.6,3,88.258607
Intel Xeon X5670,2.933,X86_64,32,1,256,24576,1,1333,48,PC3-10600R,24,12,BL265+ (Intel Xeon X5670- 2.93 GHz),6.4,,4,8,8,16,6.4 QPI,25.6,3,80.476755
Intel Xeon L5609,1.866,X86_64,32,1,256,24576,1,1333,48,PC3-10600R,8,8,BL265 (Intel Xeon L5609- 1.86 GHz),4.8,,4,8,8,16,4.8 QPI,19.2,3,142.89064
Intel Xeon X5570,2.933,X86_64,32,1,256,16384,1,1333,48,PC3-10600R,16,8,BL265 (Intel Xeon X5570- 2.93 GHz),6.4,,4,8,8,16,6.4 QPI,25.6,3,287.792225
Intel Xeon X5650,2.667,X86_64,32,1,256,24576,1,1333,48,PC3-10600R,24,12,BL265 (Intel Xeon X5650- 2.66 GHz),6.4,,4,8,8,16,6.4 QPI,25.6,3,83.862185
Intel Xeon L5609,1.866,X86_64,32,1,256,24576,1,1333,48,PC3-10600R,8,8,BL265+ (Intel Xeon L5609- 1.86 GHz),4.8,,4,8,8,16,4.8 QPI,19.2,3,142.89024
Intel Xeon X5690,3.467,X86_64,32,1,256,24576,1,1333,48,PC3-10600R,12,12,NovaScale R460 F2 (Intel Xeon X5690- 3.46 GHz),6.4,,4,8,8,16,6.4 QPI,25.6,3,75.4497
Intel Xeon X5687,3.6,X86_64,32,1,256,24576,1,1333,48,PC3-10600R,8,8,NovaScale T840 F2 (Intel Xeon X5687- 3.60 GHz),6.4,,4,8,8,16,6.4 QPI,25.6,3,83.851721
Intel Xeon X5687,3.6,X86_64,32,1,256,24576,1,1333,48,PC3-10600R,8,8,NovaScale R460 F2 (Intel Xeon X5687- 3.60 GHz),6.4,,4,8,8,16,6.4 QPI,25.6,3,83.651618
Intel Xeon X5690,3.467,X86_64,32,1,256,24576,1,1333,48,PC3-10600R,12,12,NovaScale R440 F2 (Intel Xeon X5690- 3.46 GHz),6.4,,4,8,8,16,6.4 QPI,25.6,3,75.449914
Intel Xeon X5687,3.6,X86_64,32,1,256,24576,1,1333,48,PC3-10600R,8,8,NovaScale R440 F2 (Intel Xeon X5687- 3.60 GHz),6.4,,4,8,8,16,6.4 QPI,25.6,3,83.651284
Intel Xeon E5507,2.267,X86_64,32,1,256,8192,1,1333,48,PC3-10600R,8,8,BL265 (Intel Xeon E5507- 2.26 GHz),4.8,,4,8,8,16,4.8 QPI,19.2,3,134.690597
Intel Xeon E5507,2.267,X86_64,32,1,256,8192,1,1333,48,PC3-10600R,8,8,BL265+ (Intel Xeon E5507- 2.26 GHz),4.8,,4,8,8,16,4.8 QPI,19.2,3,134.487686
Intel Xeon X5570,2.933,X86_64,32,1,256,16384,1,1333,48,PC3-10600R,16,8,BL265+ (Intel Xeon X5570- 2.93 GHz),6.4,,4,8,8,16,6.4 QPI,25.6,3,93.066805
Intel Xeon E5645,2.4,X86_64,32,1,256,24576,1,1333,48,PC3-10600R,12,12,NovaScale R440 F2 (Intel Xeon E5645- 2.40 GHz),5.86,,4,8,8,16,5.86 QPI,23.44,3,94.463502
Intel Xeon X5647,2.933,X86_64,32,1,256,24576,1,1333,48,PC3-10600R,8,8,NovaScale R440 F2 (Intel Xeon X5647- 2.93 GHz),5.86,,4,8,8,16,5.86 QPI,23.44,3,98.46162
Intel Xeon X5672,3.2,X86_64,32,1,256,24576,1,1333,48,PC3-10600R,8,8,NovaScale R440 F2 (Intel Xeon X5672- 3.20 GHz),6.4,,4,8,8,16,6.4 QPI,25.6,3,86.853672
Intel Xeon E5607,2.267,X86_64,32,1,256,16384,1,1333,48,PC3-10600R,8,8,NovaScale R440 F2 (Intel Xeon E5607- 2.26 GHz),4.8,,4,8,8,0,4.8 QPI,19.2,3,128.084057
Intel Xeon E5649,2.533,X86_64,32,1,256,24576,1,1333,48,PC3-10600R,12,12,NovaScale R440 F2 (Intel Xeon E5649- 2.53 GHz),5.86,,4,8,8,16,5.86 QPI,23.44,3,91.862302
Intel Xeon E5645,2.4,X86_64,32,1,256,24576,1,1333,48,PC3-10600R,12,12,NovaScale R460 F2 (Intel Xeon E5645- 2.40 GHz),5.86,,4,8,8,16,5.86 QPI,23.44,3,94.263872
Intel Xeon X5675,3.067,X86_64,32,1,256,24576,1,1333,48,PC3-10600R,12,12,NovaScale R460 F2 (Intel Xeon X5675- 3.06 GHz),6.4,,4,8,8,16,6.4 QPI,25.6,3,78.251724
Intel Xeon X5672,3.2,X86_64,32,1,256,24576,1,1333,48,PC3-10600R,8,8,NovaScale R460 F2 (Intel Xeon X5672- 3.20 GHz),6.4,,4,8,8,16,6.4 QPI,25.6,3,86.653493
Intel Xeon X5675,3.067,X86_64,32,1,256,24576,1,1333,48,PC3-10600R,12,12,NovaScale R440 F2 (Intel Xeon X5675- 3.06 GHz),6.4,,4,8,8,16,6.4 QPI,25.6,3,78.652986
Intel Xeon E5603,1.6,X86_64,32,1,256,8192,1,1333,48,PC3-10600R,8,8,NovaScale R440 F2 (Intel Xeon E5603- 1.60 GHz),4.8,,4,8,8,0,4.8 QPI,19.2,3,161.717984
Intel Xeon E5606,2.133,X86_64,32,1,256,16384,1,1333,48,PC3-10600R,8,8,NovaScale R440 F2 (Intel Xeon E5606- 2.13 GHz),4.8,,4,8,8,0,4.8 QPI,19.2,3,132.491719
Intel Xeon E5603,1.6,X86_64,32,1,256,8192,1,1333,48,PC3-10600R,8,8,NovaScale R460 F2 (Intel Xeon E5603- 1.60 GHz),4.8,,4,8,8,0,4.8 QPI,19.2,3,161.719761
Intel Xeon E5606,2.133,X86_64,32,1,256,16384,1,1333,48,PC3-10600R,8,8,NovaScale R460 F2 (Intel Xeon E5606- 2.13 GHz),4.8,,4,8,8,0,4.8 QPI,19.2,3,132.095545
Intel Xeon E5607,2.267,X86_64,32,1,256,16384,1,1333,48,PC3-10600R,8,8,NovaScale R460 F2 (Intel Xeon E5607- 2.27 GHz),4.8,,4,8,8,0,4.8 QPI,19.2,3,128.284814
Intel Xeon X5647,2.933,X86_64,32,1,256,24576,1,1333,48,PC3-10600R,8,8,NovaScale R460 F2 (Intel Xeon X5647- 2.93 GHz),5.86,,4,8,8,16,5.86 QPI,23.44,3,98.462101
Intel Xeon E5649,2.533,X86_64,32,1,256,24576,1,1333,48,PC3-10600R,12,12,NovaScale R460 F2 (Intel Xeon E5649- 2.53 GHz),5.86,,4,8,8,16,5.86 QPI,23.44,3,92.061642
Intel Xeon E7-4870,2.4,X86_64,32,1,256,122880,1,1066,512,PC3-8500R,40,40,NovaScale R480 F2 (Intel Xeon E7-4870- 2.40 GHz),6.4,,4,8,8,24,6.4 QPI,25.6,3,97.284929
Intel Xeon X5690,3.467,X86_64,32,1,256,24576,1,1333,48,PC3-10600R,12,12,NovaScale T860 F2 (Intel Xeon X5690- 3.46 GHz),6.4,,4,8,8,16,6.4 QPI,25.6,3,75.250653
Intel Xeon X5672,3.2,X86_64,32,1,256,24576,1,1333,48,PC3-10600R,8,8,NovaScale T860 F2 (Intel Xeon X5672- 3.20 GHz),6.4,,4,8,8,16,6.4 QPI,25.6,3,86.853241
Intel Xeon X5675,3.067,X86_64,32,1,256,24576,1,1333,48,PC3-10600R,12,12,NovaScale T860 F2 (Intel Xeon X5675- 3.06 GHz),6.4,,4,8,8,16,6.4 QPI,25.6,3,78.052424
Intel Xeon X5687,3.6,X86_64,32,1,256,24576,1,1333,48,PC3-10600R,8,8,NovaScale T860 F2 (Intel Xeon X5687- 3.60 GHz),6.4,,4,8,8,16,6.4 QPI,25.6,3,83.652319
Intel Xeon E7-4870,2.4,X86_64,32,1,256,122880,1,1066,512,PC3-8500R,40,40,NovaScale R480 F2 (Intel Xeon E7-4870- 2.40 GHz),6.4,,4,8,8,24,6.4 QPI,25.6,3,97.284929
Intel Xeon E7-4870,2.4,X86_64,32,1,256,122880,1,1066,512,PC3-8500R,80,40,NovaScale R480 F2 (Intel Xeon E7-4870- 2.40 GHz),6.4,,4,8,8,24,6.4 QPI,25.6,3,97.284929
Intel Xeon E3-1280,3.5,X86_64,32,1,256,8192,1,1333,8,PC3-10600R,4,4,NovaScale R410B F2 (Intel Xeon E3-1280- 3.50 GHz),,5,8,8,8,16,5 DMI,2,3,102.661566
Intel Xeon E3-1270,3.4,X86_64,32,1,256,8192,1,1333,8,PC3-10600R,4,4,NovaScale T810B F2 (Intel Xeon E3-1270- 3.40 GHz),,5,8,8,8,16,5 DMI,2,3,106.064435
Intel Xeon E3-1240,3.3,X86_64,32,1,256,8192,1,1333,8,PC3-10600R,8,4,NovaScale T810B F2 (Intel Xeon E3-1240- 3.30 GHz),,5,8,8,8,16,5 DMI,2,3,106.261587
Intel Xeon E3-1220,3.1,X86_64,32,1,256,8192,1,1333,8,PC3-10600R,8,4,NovaScale R410B F2 (Intel Xeon E3-1220- 3.10 GHz),,5,8,8,8,16,5 DMI,2,3,113.062273
Intel Core i3-2100,3.1,X86_64,32,1,256,3072,1,1333,8,PC3-10600R,2,2,NovaScale R410B F2 (Intel Core i3-2100- 3.10 GHz),,5,8,8,8,12,5 DMI,2,3,178.682242
Intel Core i3-2100,3.1,X86_64,32,1,256,3072,1,1333,8,PC3-10600R,2,2,NovaScale T810B F2 (Intel Core i3-2100- 3.10 GHz),,5,8,8,8,12,5 DMI,2,3,195.087947
Intel Xeon E3-1270,3.4,X86_64,32,1,256,8192,1,1333,8,PC3-10600R,8,4,NovaScale R410B F2 (Intel Xeon E3-1270- 3.40 GHz),,5,8,8,8,16,5 DMI,2,3,104.258848
Intel Xeon E3-1260L,2.4,X86_64,32,1,256,8192,1,1333,8,PC3-10600R,8,4,NovaScale R410B F2 (Intel Xeon E3-1260L- 2.40 GHz),,5,8,8,8,16,5 DMI,2,3,155.291419
Intel Xeon E3-1240,3.3,X86_64,32,1,256,8192,1,1333,8,PC3-10600R,8,4,NovaScale T810B F2 (Intel Xeon E3-1240- 3.30 GHz),,5,8,8,8,16,5 DMI,2,3,106.261587
Intel Xeon E3-1230,3.2,X86_64,32,1,256,8192,1,1333,8,PC3-10600R,8,4,NovaScale T810B F2 (Intel Xeon E3-1230- 3.20 GHz),,5,8,8,8,16,5 DMI,2,3,110.661894
Intel Xeon E3-1220,3.1,X86_64,32,1,256,8192,1,1333,8,PC3-10600R,8,4,NovaScale R410B F2 (Intel Xeon E3-1220- 3.10 GHz),,5,8,8,8,16,5 DMI,2,3,113.062273
Intel Xeon E3-1220,3.1,X86_64,32,1,256,8192,1,1333,8,PC3-10600R,8,4,NovaScale T810B F2 (Intel Xeon E3-1220- 3.10 GHz),,5,8,8,8,16,5 DMI,2,3,110.860836
Intel Core i3-2100,3.1,X86_64,32,1,256,3072,1,1333,8,PC3-10600R,2,2,NovaScale R410B F2 (Intel Core i3-2100- 3.10 GHz),,5,8,8,8,12,5 DMI,2,3,178.682242
Intel Xeon E3-1240,3.3,X86_64,32,1,256,8192,1,1333,8,PC3-10600R,8,4,NovaScale R410B F2 (Intel Xeon E3-1240- 3.30 GHz),,5,8,8,8,16,5 DMI,2,3,106.464711
Intel Xeon E3-1230,3.2,X86_64,32,1,256,8192,1,1333,8,PC3-10600R,8,4,NovaScale R410B F2 (Intel Xeon E3-1230- 3.20 GHz),,5,8,8,8,16,5 DMI,2,3,108.500267
Intel Xeon E3-1270,3.4,X86_64,32,1,256,8192,1,1333,8,PC3-10600R,8,4,NovaScale R410B F2 (Intel Xeon E3-1270- 3.40 GHz),,5,8,8,8,16,5 DMI,2,3,104.258848
Intel Xeon E3-1260L,2.4,X86_64,32,1,256,8192,1,1333,8,PC3-10600R,8,4,NovaScale R410B F2 (Intel Xeon E3-1260L- 2.40 GHz),,5,8,8,8,16,5 DMI,2,3,155.291419
Intel Core i3-2100,3.1,X86_64,32,1,256,3072,1,1333,8,PC3-10600R,2,2,NovaScale T810B F2 (Intel Core i3-2100- 3.10 GHz),,5,8,8,8,12,5 DMI,2,3,195.087947
Intel Xeon E3-1230,3.2,X86_64,32,1,256,8192,1,1333,8,PC3-10600R,8,4,NovaScale T810B F2 (Intel Xeon E3-1230- 3.20 GHz),,5,8,8,8,16,5 DMI,2,3,110.661894
Intel Xeon E3-1220,3.1,X86_64,32,1,256,8192,1,1333,8,PC3-10600R,8,4,NovaScale T810B F2 (Intel Xeon E3-1220- 3.10 GHz),,5,8,8,8,16,5 DMI,2,3,110.860836
